DUID,MLF,REGIONID
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
GSTONE6,0.9461,QLD1
,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE6,0.9461,QLD1
,0.9461,QLD1
GSTONE1,0.9461,QLD1
GSTONE2,0.9461,QLD1
GSTONE5,0.9461,QLD1
GSTONE6,0.9461,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
RUGBYR1,0.9463,QLD1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
GIRGSF,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
NUMURSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
,0.9463,QLD1
RUGBYR1,0.9463,QLD1
,0.9463,VIC1
GIRGSF,0.9463,VIC1
NUMURSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
,0.9463,QLD1
RUGBYR1,0.9463,QLD1
,0.9463,VIC1
GIRGSF,0.9463,VIC1
NUMURSF1,0.9463,VIC1
WUNUSF1,0.9463,VIC1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
,0.9465,NSW1
